osm_rel_id,ibge_id,wikidata_id,name,uf,area_km2,roads_inside,points_inside
315352,3156502,Q1789418,Rubelita,MG,1108.55,8,0
315332,3156601,Q1755566,Rubim,MG,964.66,9,0
368808,3156700,Q1451808,Sabará,MG,303.93,243,2
315285,3156809,Q1755810,Sabinópolis,MG,919.1,33,1
315434,3156908,Q22065210,Sacramento,MG,3068.66,42,1
315368,3157005,Q22065209,Salinas,MG,1897.7,63,0
315073,3157104,Q1755556,Salto da Divisa,MG,940.71,15,2
315081,3157203,Q1886752,Santa Bárbara,MG,682.51,112,1
315106,3157252,Q1789488,Santa Bárbara do Leste,MG,110.52,1,0
315098,3157278,Q1789425,Santa Bárbara do Monte Verde,MG,417.46,7,0
315099,3157302,Q1754948,Santa Bárbara do Tugúrio,MG,190.15,0,0
315008,3157336,Q1752740,Santa Cruz de Minas,MG,3.57,5,0
315001,3157377,Q1770708,Santa Cruz de Salinas,MG,586.64,1,0
315025,3157401,Q1124627,Santa Cruz do Escalvado,MG,257.53,8,0
315014,3157500,Q1789393,Santa Efigênia de Minas,MG,131.86,9,0
315055,3157609,Q1755784,Santa Fé de Minas,MG,2926.85,8,0
315054,3157658,Q970778,Santa Helena de Minas,MG,276.45,8,0
315044,3157708,Q1789496,Santa Juliana,MG,729.03,24,1
368834,3157807,Q942235,Santa Luzia,MG,233.66,347,3
315217,3157906,Q1789137,Santa Margarida,MG,256.21,3,1
315216,3158003,Q1789237,Santa Maria de Itabira,MG,596.67,27,0
315229,3158102,Q1749736,Santa Maria do Salto,MG,440.61,2,0
315110,3158201,Q385048,Santa Maria do Suaçuí,MG,623.11,21,0
315152,3158300,Q22065194,Santana da Vargem,MG,169.07,29,0
315148,3158409,Q1789181,Santana de Cataguases,MG,162.23,0,2
315165,3158508,Q1789173,Santana de Pirapama,MG,1220.81,4,0
315178,3158607,Q1789205,Santana do Deserto,MG,182.95,15,0
315186,3158706,Q1755777,Santana do Garambéu,MG,203.78,3,0
315190,3158805,Q678998,Santana do Jacaré,MG,107.26,5,0
315228,3158904,Q675814,Santana do Manhuaçu,MG,346.35,15,0
315227,3158953,Q929590,Santana do Paraíso,MG,278.13,69,1
315225,3159001,Q1755714,Santana do Riacho,MG,675.76,46,1
315223,3159100,Q1789163,Santana dos Montes,MG,196.48,0,0
315222,3159209,Q1755160,Santa Rita de Caldas,MG,502.95,63,0
315237,3159308,Q1789193,Santa Rita de Jacutinga,MG,420.97,63,0
315236,3159357,Q1789077,Santa Rita de Minas,MG,67.13,5,0
315239,3159407,Q1789091,Santa Rita de Ibitipoca,MG,324.2,6,1
315238,3159506,Q375274,Santa Rita do Itueto,MG,487.94,6,0
315250,3159605,Q1650861,Santa Rita do Sapucaí,MG,352.83,94,5
315136,3159704,Q1789257,Santa Rosa da Serra,MG,296.43,12,0
315182,3159803,Q22065178,Santa Vitória,MG,3008.25,121,1
315189,3159902,Q986277,Santo Antônio do Amparo,MG,487.38,92,1
315068,3160009,Q522097,Santo Antônio do Aventureiro,MG,202.07,9,0
315061,3160108,Q1789248,Santo Antônio do Grama,MG,129.94,2,0
315088,3160207,Q1788666,Santo Antônio do Itambé,MG,303.31,18,0
315095,3160306,Q1772714,Santo Antônio do Jacinto,MG,498.06,4,1
315006,3160405,Q956065,Santo Antônio do Monte,MG,1129.47,54,2
315005,3160454,Q732719,Santo Antônio do Retiro,MG,797.1,21,0
315022,3160504,Q1789213,Santo Antônio do Rio Abaixo,MG,108.26,7,0
315021,3160603,Q1754904,Santo Hipólito,MG,431.9,7,0
315026,3160702,Q1754760,Santos Dumont,MG,637.16,144,3
315018,3160801,Q1755164,São Bento Abade,MG,79.58,2,0
315019,3160900,Q1788539,São Brás do Suaçuí,MG,110.05,55,0
315035,3160959,Q1754673,São Domingos das Dores,MG,63.12,4,0
315034,3161007,Q635947,São Domingos do Prata,MG,747.33,41,1
315056,3161056,Q1788630,São Félix de Minas,MG,164.37,0,0
315057,3161106,Q1904163,São Francisco,MG,3300.42,39,1
315042,3161205,Q2382290,São Francisco de Paula,MG,316.52,21,0
315045,3161304,Q643392,São Francisco de Sales,MG,1127.86,34,0
315052,3161403,Q1788549,São Francisco do Glória,MG,164.47,10,0
315422,3161502,Q1788508,São Geraldo,MG,187.43,9,0
315424,3161601,Q1754651,São Geraldo da Piedade,MG,152.8,4,0
315423,3161650,Q1788615,São Geraldo do Baixio,MG,279.93,0,0
315375,3161700,Q959440,São Gonçalo do Abaeté,MG,2688.84,9,0
315373,3161809,Q1788460,São Gonçalo do Pará,MG,265.8,29,0
315376,3161908,Q1788395,São Gonçalo do Rio Abaixo,MG,364.35,122,1
315383,3162005,Q952405,São Gonçalo do Sapucaí,MG,520.03,97,2
315397,3162104,Q1788283,São Gotardo,MG,853.51,38,3
315386,3162203,Q1787319,São João Batista do Glória,MG,553.47,27,0
315384,3162252,Q785452,São João da Lagoa,MG,989.94,18,0
315395,3162302,Q1787264,São João da Mata,MG,120.24,2,0
315310,3162401,Q1787105,São João da Ponte,MG,1847.44,9,1
315304,3162450,Q1787226,São João das Missões,MG,674.63,4,2
315356,3162500,Q740965,São João del Rei,MG,1462.69,241,4
315358,3162559,Q1787194,São João do Manhuaçu,MG,142.55,11,1
315355,3162575,Q1787661,São João do Manteninha,MG,139.34,3,0
315343,3162609,Q733528,São João do Oriente,MG,119.04,4,1
315342,3162658,Q1787332,São João do Pacuí,MG,418.68,9,0
315265,3162708,Q22065096,São João do Paraíso,MG,1919.46,12,1
315253,3162807,Q1805400,São João Evangelista,MG,478.82,23,1
315255,3162906,Q919616,São João Nepomuceno,MG,409.03,60,5
368768,3162922,Q666247,São Joaquim de Bicas,MG,70.87,120,1
315258,3162948,Q1780266,São José da Barra,MG,315.06,45,1
368797,3162955,Q1787340,São José da Lapa,MG,47.98,66,6
315298,3163003,Q1787414,São José da Safira,MG,214.39,3,0
315297,3163102,Q1755771,São José da Varginha,MG,203.58,24,0
315296,3163201,Q1788432,São José do Alegre,MG,90.12,3,0
315289,3163300,Q22065088,São José do Divino,MG,326.2,0,0
315295,3163409,Q1787250,São José do Goiabal,MG,186.06,8,0
314788,3163508,Q1788487,São José do Jacuri,MG,345.26,10,0
314789,3163607,Q1760621,São José do Mantimento,MG,54.65,1,0
314792,3163706,Q985496,São Lourenço,MG,58.55,103,13
314801,3163805,Q1755544,São Miguel do Anta,MG,153.47,7,0
314810,3163904,Q1788043,São Pedro da União,MG,259.05,59,0
314807,3164001,Q979308,São Pedro dos Ferros,MG,404.1,9,0
314806,3164100,Q1787699,São Pedro do Suaçuí,MG,308.93,13,0
314770,3164209,Q539353,São Romão,MG,2435.63,1,1
314754,3164308,Q1755169,São Roque de Minas,MG,2095.84,21,7
314711,3164407,Q954848,São Sebastião da Bela Vista,MG,166.78,36,0
314710,3164431,Q1787237,São Sebastião da Vargem Alegre,MG,73.61,0,0
314714,3164472,Q1787309,São Sebastião do Anta,MG,79.41,2,1
314713,3164506,Q1788027,São Sebastião do Maranhão,MG,520.86,8,0
314715,3164605,Q1787492,São Sebastião do Oeste,MG,404.63,23,0
314725,3164704,Q1755708,São Sebastião do Paraíso,MG,822.26,116,3
314724,3164803,Q1787288,São Sebastião do Rio Preto,MG,125.19,13,0
314719,3164902,Q1787301,São Sebastião do Rio Verde,MG,90.32,4,0
314733,3165008,Q1787130,São Tiago,MG,571.57,33,0
314735,3165107,Q1788424,São Tomás de Aquino,MG,276.9,3,0
314668,3165206,Q1638397,São Thomé das Letras,MG,370.81,6,0
314673,3165305,Q1770722,São Vicente de Minas,MG,391.84,44,1
314672,3165404,Q1789154,Sapucaí-Mirim,MG,285.09,2,1
314671,3165503,Q1789104,Sardoá,MG,141.86,5,0
368801,3165537,Q1789187,Sarzedo,MG,61.77,38,2
314688,3165552,Q588111,Setubinha,MG,534.53,12,0
314690,3165560,Q1789146,Sem-Peixe,MG,175.87,2,0
314691,3165578,Q1788677,Senador Amaral,MG,151.1,4,0
314684,3165602,Q1789116,Senador Cortes,MG,97.61,0,0
314699,3165701,Q1789127,Senador Firmino,MG,165.94,14,0
314701,3165800,Q921202,Senador José Bento,MG,94.52,20,0
314703,3165909,Q1788519,Senador Modestino Gonçalves,MG,948.57,8,0
314692,3166006,Q1788595,Senhora de Oliveira,MG,170.13,1,0
314693,3166105,Q1788604,Senhora do Porto,MG,381.46,1,0
314695,3166204,Q1788643,Senhora dos Remédios,MG,236.36,3,0
314698,3166303,Q1788651,Sericita,MG,165.73,7,0
314681,3166402,Q1789225,Seritinga,MG,114.05,14,0
314642,3166501,Q432447,Serra Azul de Minas,MG,223.48,0,1
314648,3166600,Q1754911,Serra da Saudade,MG,335.4,0,0
314652,3166709,Q543282,Serra dos Aimorés,MG,383.24,20,0
314655,3166808,Q1788636,Serra do Salitre,MG,1303.82,52,0
314654,3166907,Q593028,Serrania,MG,210.04,15,0
314657,3166956,Q683882,Serranópolis de Minas,MG,553.22,3,0
314656,3167004,Q1788624,Serranos,MG,212.44,4,0
314659,3167103,Q919904,Serro,MG,1217.3,94,5
314658,3167202,Q841226,Sete Lagoas,MG,539.15,304,154
314661,3167301,Q1788659,Silveirânia,MG,157.19,4,1
314619,3167400,Q1788562,Silvianópolis,MG,314.6,23,0
314613,3167509,Q1788499,Simão Pereira,MG,136.25,59,0
314614,3167608,Q767863,Simonésia,MG,488.6,6,1
314609,3167707,Q1788529,Sobrália,MG,207.5,2,0
314606,3167806,Q1788572,Soledade de Minas,MG,196.82,37,1
314608,3167905,Q608059,Tabuleiro,MG,212.22,14,1
314637,3168002,Q1787178,Taiobeiras,MG,1193.98,55,2
314636,3168051,Q1787155,Taparuba,MG,189.19,4,0
314639,3168101,Q22065032,Tapira,MG,1182.53,2,0
314638,3168200,Q22081071,Tapiraí,MG,412.08,3,0
368774,3168309,Q1787098,Taquaraçu de Minas,MG,329.63,23,0
314632,3168408,Q737667,Tarumirim,MG,733.86,46,1
314631,3168507,Q616133,Teixeiras,MG,166.95,36,1
314625,3168606,Q1637552,Teófilo Otoni,MG,3238.6,140,36
314626,3168705,Q737237,Timóteo,MG,144.22,176,4
314628,3168804,Q1003423,Tiradentes,MG,83.14,38,1
314583,3168903,Q516274,Tiros,MG,2091.85,4,0
314598,3169000,Q22065025,Tocantins,MG,174.57,7,1
314599,3169059,Q1788440,Tocos do Moji,MG,115.94,0,0
314600,3169109,Q22065023,Toledo,MG,136.78,15,1
314989,3169208,Q22065022,Tombos,MG,283.67,21,0
314973,3169307,Q1439211,Três Corações,MG,826.24,361,1027
314977,3169356,Q1815539,Três Marias,MG,2674.53,49,1
314959,3169406,Q1749754,Três Pontas,MG,692.31,144,1
314961,3169505,Q1788450,Tumiritinga,MG,496.44,22,0
314933,3169604,Q1787184,Tupaciguara,MG,1825.94,20,1
314924,3169703,Q1962454,Turmalina,MG,1150.62,29,1
314923,3169802,Q1788481,Turvolândia,MG,220.56,9,0
314927,3169901,Q922944,Ubá,MG,408.68,133,3
314929,3170008,Q952767,Ubaí,MG,820.28,2,0
314930,3170057,Q1788403,Ubaporanga,MG,190.02,14,1
314874,3170107,Q381733,Uberaba,MG,4510.76,826,16
314875,3170206,Q194328,Uberlândia,MG,4117.62,1050,158
314863,3170305,Q1754681,Umburatiba,MG,404.25,7,0
315129,3170404,Q1780258,Unaí,MG,8462.79,87,33
315130,3170438,Q1787713,União de Minas,MG,1145.38,8,0
315132,3170479,Q1787170,Uruana de Minas,MG,587.04,1,0
315120,3170503,Q1787686,Urucânia,MG,138.8,22,1
315123,3170529,Q1788050,Urucuia,MG,2073.06,27,0
315126,3170578,Q1805295,Vargem Alegre,MG,115.75,2,0
315127,3170602,Q1787582,Vargem Bonita,MG,407.8,4,1
315112,3170651,Q1787599,Vargem Grande do Rio Pardo,MG,494.37,5,0
315111,3170701,Q983524,Varginha,MG,397.2,367,9
315117,3170750,Q1787279,Varjão de Minas,MG,651.13,12,0
