osm_rel_id,ibge_id,wikidata_id,name,uf,area_km2,roads_inside,points_inside
298353,3522505,Q955510,Itapevi,SP,83.3,228,378
298454,3522604,Q1760028,Itapira,SP,518.18,157,443
298195,3522653,Q1761081,Itapirapuã Paulista,SP,407.4,13,3
298430,3522703,Q745307,Itápolis,SP,994.4,160,360
298471,3522802,Q1808177,Itaporanga,SP,507.93,32,51
298419,3522901,Q1759716,Itapuí,SP,140.44,45,128
298384,3523008,Q1649848,Itapura,SP,307.45,11,184
298071,3523107,Q330202,Itaquaquecetuba,SP,82.34,354,696
297896,3523206,Q985581,Itararé,SP,1006.08,73,547
298073,3523305,Q579753,Itariri,SP,273.34,34,150
297965,3523404,Q773065,Itatiba,SP,321.8,339,877
298152,3523503,Q1648194,Itatinga,SP,791.13,90,92
298121,3523602,Q1759703,Itirapina,SP,564.89,129,346
298296,3523701,Q1760228,Itirapuã,SP,160.84,23,71
298500,3523800,Q1648420,Itobi,SP,138.12,40,76
298216,3523909,Q957653,Itu,SP,640.1,430,973
298331,3524006,Q734333,Itupeva,SP,200.28,348,707
298429,3524105,Q1649852,Ituverava,SP,704.8,200,444
298388,3524204,Q1808261,Jaborandi,SP,273.17,7,4
297912,3524303,Q938162,Jaboticabal,SP,707.02,287,430
298234,3524402,Q655363,Jacareí,SP,464.75,477,1475
298260,3524501,Q1760848,Jaci,SP,145.67,50,162
298383,3524600,Q985506,Jacupiranga,SP,703.08,35,107
297900,3524709,Q1645067,Jaguariúna,SP,142.32,170,506
298022,3524808,Q1649949,Jales,SP,369.36,150,299
298129,3524907,Q1759377,Jambeiro,SP,183.38,49,161
298226,3525003,Q1646970,Jandira,SP,17.47,104,297
298361,3525102,Q1798789,Jardinópolis,SP,502.5,183,372
298153,3525201,Q639848,Jarinu,SP,206.98,64,235
298378,3525300,Q1759235,Jaú,SP,684.24,545,553
298112,3525409,Q550446,Jeriquara,SP,142.25,4,54
298177,3525508,Q1760327,Joanópolis,SP,373.05,14,59
298118,3525607,Q1760921,João Ramalho,SP,414.87,4,51
298095,3525706,Q595976,José Bonifácio,SP,859.77,71,564
297982,3525805,Q1759758,Júlio Mesquita,SP,127.96,12,14
297957,3525854,Q1649822,Jumirim,SP,56.67,28,144
297991,3525904,Q275109,Jundiaí,SP,431.31,2009,3111
298475,3526001,Q1754616,Junqueirópolis,SP,583.18,35,173
298026,3526100,Q1760417,Juquiá,SP,813.16,78,157
298166,3526209,Q1760410,Juquitiba,SP,521.61,75,129
298158,3526308,Q1759587,Lagoinha,SP,256.07,4,3
297897,3526407,Q1795659,Laranjal Paulista,SP,385.3,275,2630
297921,3526506,Q1648319,Lavínia,SP,539.1,33,90
297943,3526605,Q1760064,Lavrinhas,SP,166.02,35,122
297974,3526704,Q582880,Leme,SP,404.77,210,707
298054,3526803,Q1649601,Lençóis Paulista,SP,810.45,280,523
297919,3526902,Q841241,Limeira,SP,580.13,666,1938
297898,3527009,Q1439170,Lindóia,SP,49.42,16,188
298486,3527108,Q1750605,Lins,SP,569.62,263,494
297911,3527207,Q1948966,Lorena,SP,415.49,102,526
298354,3527256,Q679297,Lourdes,SP,114.03,8,27
298497,3527306,Q1795673,Louveira,SP,54.57,120,148
298261,3527405,Q1761493,Lucélia,SP,316.5,34,175
298020,3527504,Q1649645,Lucianópolis,SP,189.43,27,73
297920,3527603,Q1760024,Luís Antônio,SP,596.55,31,61
297954,3527702,Q1761054,Luiziânia,SP,167.12,10,9
298404,3527801,Q1796418,Lupércio,SP,156.4,43,9
298107,3527900,Q1649656,Lutécia,SP,475.18,15,23
298373,3528007,Q1653558,Macatuba,SP,224.87,72,205
298122,3528106,Q1649831,Macaubal,SP,247.21,8,186
298246,3528205,Q522002,Macedônia,SP,327.69,28,162
298032,3528304,Q1796340,Magda,SP,310.62,10,106
298181,3528403,Q1760053,Mairinque,SP,210.55,125,307
298169,3528502,Q931560,Mairiporã,SP,319.53,215,665
297994,3528601,Q1800707,Manduri,SP,229.14,21,237
298303,3528700,Q1760917,Marabá Paulista,SP,915.81,19,130
298457,3528809,Q1760928,Maracaí,SP,537.83,133,166
298254,3528858,Q1759832,Marapoama,SP,112.44,45,40
298370,3528908,Q1795750,Mariápolis,SP,186.39,14,52
298306,3529005,Q737660,Marília,SP,1168.5,633,876
298447,3529104,Q1648293,Marinópolis,SP,77.47,3,32
297941,3529203,Q1800770,Martinópolis,SP,1254.36,158,221
298082,3529302,Q1649629,Matão,SP,523.49,343,895
297922,3529401,Q331300,Mauá,SP,63.16,419,638
298534,3529500,Q1800752,Mendonça,SP,195.94,56,220
298479,3529609,Q946326,Meridiano,SP,227.36,67,138
298088,3529658,Q1759241,Mesópolis,SP,151.56,10,35
298123,3529708,Q1759485,Miguelópolis,SP,826.27,47,369
298154,3529807,Q1759649,Mineiros do Tietê,SP,212.58,45,106
298243,3529906,Q1760269,Miracatu,SP,1000.85,137,125
298100,3530003,Q1649682,Mira Estrela,SP,216.46,22,42
298149,3530102,Q1645072,Mirandópolis,SP,918.04,54,155
298188,3530201,Q383765,Mirante do Paranapanema,SP,1239.43,52,586
298200,3530300,Q648757,Mirassol,SP,244.46,203,558
297951,3530409,Q953341,Mirassolândia,SP,164.06,9,38
298286,3530508,Q1760484,Mococa,SP,855.97,221,347
298415,3530607,Q194332,Mogi das Cruzes,SP,712.7,823,2910
